source,target,weight
3016,3107,65.75454356924699
3017,3018,59.2308696404784
3017,3106,5.7608593109014565
3017,3107,65.15681084890512
3018,3107,8.806178257916677
3018,3149,194.29956949021175
3019,3060,216.7699112986958
3019,3020,192.9578969620057
3019,3061,225.24412681947263
3020,3060,37.85645402188524
3020,3061,46.642255520075345
3020,3021,11.800423721205947
3020,3062,42.80770958600799
3021,3061,40.95017297480764
3021,3062,37.319565913874186
3021,3022,173.93533281078916
3021,3063,28.85376925117409
3022,3062,199.2124075787784
3022,3063,192.39258474969
3022,3064,201.17778207346853
3023,3109,15.142985174660911
3023,3110,16.344384016808007
3024,3025,29.867415355199388
3024,3112,14.585369148474744
3024,3150,155.7192987397516
3024,3200,130.42830725472646
3025,3026,1.25
3025,3112,15.374616305150914
3025,3113,1.5206906325745548
3026,3027,1.299038105676658
3026,3112,14.333224568484663
3026,3113,0.3535533905932738
3026,3114,0.25
3027,3028,1.0606601717798212
3027,3113,1.5206906325745548
3027,3114,1.2747548783981961
3027,3115,0.3535533905932738
3028,3029,2.0155644370746373
3028,3114,0.3535533905932738
3028,3115,1.0
3028,3116,3.783186487605389
3029,3030,3.9370039370059056
3029,3115,3.010398644698074
3029,3116,2.692582403567252
3029,3117,4.0155946010522525
3030,3031,15.194571399022744
3030,3116,4.153311931459037
3030,3117,1.4577379737113252
3030,3118,5.006246098625197
3031,3117,13.914920050075747
3031,3118,11.149551560488879
3031,3119,9.055385138137417
3032,3068,73.371717227341
3046,3047,70.2541462244642
3046,3166,88.86147146604715
3046,3167,72.36884688869928
3047,3087,15.10508458258057
3047,3167,137.23178104358723
3047,3166,157.31316568795327
3047,3229,140.94872546382442
3047,3230,113.67878994760025
3048,3087,77.08202701595808
3048,3049,80.65568968013216
3048,3088,33.49583722063253
3048,3138,50.078913421164046
3049,3088,59.48716248065627
3050,3089,94.15288099681284
3050,3140,109.85729379517775
3050,3170,136.4506687414906
3050,3171,148.34630093130062
3051,3090,18.903629868949032
3051,3172,13.696613531169744
3051,3173,23.33124990698574
3051,3174,25.69641133612932
3052,3095,129.31026963599345
3052,3053,6.800735254367726
3052,3096,120.84968280195581
3053,3095,129.6912198261702
3053,3096,121.18090814975766
3053,3054,5.522680508593631
3054,3096,119.91168625284193
3055,3101,0.8897565210026048
3055,3056,14.09443369648067
3055,3184,2.872281323269012
3055,3185,2.4622144504490238
3055,3186,15.036067748362045
3056,3057,36.87492649594888
3056,3185,11.661958476611211
3056,3186,2.0945615790940098
3056,3187,100.89134638565491
3058,3102,50.46502501733255
3058,3148,3.2878564445547207
3059,3105,9.429011082823054
3059,3104,99.22800973851419
3059,3189,14.482330014644093
3059,3190,5.169018282033833
3060,3108,7.440504761849906
3060,3061,20.576415841659326
3060,3192,20.744644556554295
3060,3193,22.122449633297343
3060,3194,23.07069449419424
3061,3062,3.851406669430438
3061,3193,2.1698694277152515
3061,3194,2.528998484248918
3061,3195,3.11916121203548
3062,3063,16.090059042775454
3062,3194,5.367727638395972
3062,3195,5.900211860602973
3062,3196,1.75
3063,3064,16.46430482387074
3063,3195,20.861507615702187
3063,3196,15.185601733220851
3063,3197,42.4029742143428
3064,3109,4.327431878916942
3064,3196,2.545420724883531
3064,3197,48.92085444879309
3065,3120,77.74477474403022
3065,3066,72.07894977037331
3066,3120,69.61591053774991
3066,3067,23.69452585631448
3066,3152,65.06118914785782
3066,3121,93.83759907414512
3067,3121,99.39991057451824
3068,3121,9.368030742904299
3068,3209,59.48452646603895
3068,3210,99.3177728304456
3069,3123,197.45681665732494
3069,3124,198.8116948270398
3070,3124,16.069458609424288
3070,3212,18.962499542225135
3070,3213,10.299339245256899
3070,3214,127.7820409916824
3083,3084,123.86872811793764
3083,3258,190.1191065920467
3083,3314,79.37288929827082
3083,3345,76.97113456066211
3083,3346,96.43601153608361
3084,3085,91.04960873062552
3084,3227,94.51140804156924
3084,3314,94.12707501032845
3085,3165,213.58970597854193
3085,3227,10.062305898749054
3085,3259,184.1790388924509
3086,3165,177.78635938489018
3086,3166,21.0038852226069
3086,3228,167.6867429166659
3087,3138,37.63930145325347
3087,3229,155.18241953692223
3087,3230,128.66062161965314
3088,3138,82.10793582230649
3088,3168,50.80339409991231
3089,3139,47.58087851227635
3089,3140,33.67254074167853
3090,3091,6.823672031978091
3090,3173,4.623310502226732
3090,3174,7.202430145443967
3090,3175,8.314144574157945
3091,3092,2.5495097567963922
3091,3174,1.5206906325745548
3091,3175,2.25
3091,3176,2.358495283014151
3092,3093,18.181377835576715
3092,3175,2.5124689052802225
3092,3176,4.879805323985784
3092,3177,16.056540723331413
3093,3094,37.15620181521967
3093,3176,19.28514108495623
3093,3177,5.518906896599481
3093,3178,127.70691271640527
3093,3234,77.3035143659933
3094,3141,122.24667684644847
3094,3178,111.26607249691565
3095,3141,9.276987657639737
3095,3142,214.19699461010185
3095,3096,8.558621384311845
3095,3143,215.78733164854697
3096,3142,210.28469392706643
3096,3143,211.8746622416187
3096,3144,211.76022407430534
3096,3145,205.9001578435529
3097,3145,123.31514505526076
3097,3146,128.9197909554619
3097,3098,67.15058740538976
3097,3179,135.46240253295377
3098,3146,106.82332246388061
3098,3147,15.48565644574216
3098,3180,165.74620826901457
3098,3181,111.46960223407196
3099,3147,40.53998026639876
3099,3100,5.177113095152547
3099,3182,87.92661713042303
3099,3183,75.58341924857676
3100,3101,1.75
3100,3183,79.29090233991256
3100,3184,1.0307764064044151
3101,3183,80.32124595037361
3101,3184,2.3717082451262845
3101,3185,2.7726341266023544
3102,3148,48.28202305206359
3102,3103,55.20275129013046
3102,3188,0.9013878188659973
3103,3104,94.416982935628
3103,3188,55.334833062005345
3103,3278,49.81142564713441
3103,3321,34.24723890740778
3104,3189,86.42922077678146
3104,3321,70.3919360071333
3104,3322,49.010840637556925
3105,3106,7.8222439235810075
3105,3189,23.87937373123337
3105,3190,4.401704215414752
3105,3191,59.45191334179246
3106,3107,59.89363488718981
3106,3190,3.61420807370024
3106,3191,52.460151543814675
3107,3191,13.38133027766672
3107,3149,192.71876530322626
3107,3281,186.10937345789142
3108,3149,16.441183047457383
3108,3192,22.85415717107065
3108,3193,24.11690278622029
3109,3110,2.3414145771781105
3109,3197,47.54154907960918
3109,3198,9.194763372125887
3109,3241,18.076657754008497
3110,3111,40.656419473982766
3110,3198,9.846497587428193
3110,3199,33.89968862524977
3111,3198,31.537222006417842
3111,3199,9.435158833968947
3111,3150,202.18260448306518
3112,3113,14.029760642059061
3112,3200,137.61988762307485
3112,3201,0.6438484420471433
3112,3202,9.609067783789927
3112,3243,85.2546538851123
3113,3114,0.25
3113,3201,14.2148689758295
3113,3202,4.937104414532874
3113,3203,1.2747548783981961
3114,3115,1.2747548783981961
3114,3202,5.080600358225394
3114,3203,1.346291201783626
3114,3204,0.4330127018922193
3115,3116,4.616546328154847
3115,3203,2.25
3115,3204,1.5206906325745548
3115,3205,2.5124689052802225
3116,3117,3.2596012026013246
3116,3204,3.5355339059327378
3116,3205,2.9154759474226504
3116,3206,3.7914377220257753
3117,3118,4.380353866983808
3117,3205,3.7914377220257753
3117,3206,2.806243040080456
3117,3207,3.9913100049426826
3118,3119,20.19436802675439
3118,3206,4.130677910464576
3118,3207,0.5335936864527433
3118,3208,75.27105633301291
3119,3151,49.01498495358333
3119,3207,20.182844750486044
3119,3208,59.33206908146389
3120,3151,109.12564432799469
3120,3152,124.03023824858195
3121,3152,56.08523275634447
3121,3209,68.41156497422217
3122,3153,52.300679834119855
3122,3210,130.79468643641454
3123,3153,33.878049268253655
3123,3124,9.40130014649273
3123,3211,7.60363023455009
3123,3212,8.343327340522556
3124,3211,5.561456276764845
3124,3212,4.657848812011331
3124,3213,20.50842645245012
3138,3168,33.76168026023118
3138,3230,107.11712339770892
3138,3262,128.1394978247448
3138,3263,124.53795857087107
3139,3168,94.16247132439312
3139,3169,137.53635882922015
3139,3140,14.497126151988425
3139,3170,82.05035039535176
3140,3169,142.6671534259609
3140,3170,92.52149299847396
3140,3171,153.77012063466685
3141,3178,26.06189214585584
3141,3142,220.22747330884948
3141,3235,200.98714718442403
3141,3236,227.39489499899713
3142,3143,4.845616575834285
3142,3235,34.45441432772683
3142,3236,38.62181945832698
3142,3237,43.70025425809582
3143,3144,25.292686690029594
3143,3236,34.44139054562183
3143,3237,39.48880291368118
3144,3145,10.419572927908314
3144,3237,15.481781407691923
3144,3272,15.052159313533723
3144,3273,14.93879178514782
3145,3146,232.53104631425026
3145,3179,14.872373717735847
3145,3272,20.481699148264042
3145,3273,21.011901389450696
3146,3179,241.64488407578588
3146,3180,213.12965537437535
3146,3181,26.386549603917523
3147,3181,118.8591603537565
3147,3182,48.140419607643636
3148,3187,105.27623188545456
3148,3188,48.405100454394265
3148,3278,42.94051845285522
3148,3370,40.17567672112071
3148,3371,43.74457426673367
3149,3192,34.4365358304229
3149,3281,10.608238412772515
3149,3282,26.6012217764523
3149,3326,273.9554023924332
3150,3199,208.2595736094742
3150,3200,48.66836755018602
3150,3242,17.160192954108123
3151,3208,25.95946558205283
3151,3152,28.03030354217854
3151,3244,95.50409022654475
3151,3294,109.76864875728407
3151,3330,144.00922279493074
3152,3244,110.40267206911253
3152,3245,119.58609172196125
3152,3209,14.311999627352321
3153,3210,132.6446799201201
3153,3211,33.76573287451773
3153,3246,54.52624240777198
3153,3297,6.63534307913146
3153,3298,24.43841466034798
3165,3259,49.805860342833085
3165,3228,35.8396312295016
3165,3260,9.405450547421953
3165,3348,207.00249931395084
3166,3228,186.06368384089478
3166,3167,47.50029239676086
3166,3260,192.89939807520858
3166,3261,189.7106715208422
3166,3229,19.235384061671343
3167,3229,31.75339002024473
3168,3231,69.99837804545248
3168,3169,49.35053041326919
3168,3263,96.94692167006528
3168,3316,120.60121366174715
3168,3350,78.44163586187115
3168,3410,48.9443742951928
3168,3449,53.06557849775857
3168,3450,61.78968552020954
3169,3231,53.18481926264298
3169,3232,45.645372164108814
3169,3170,72.54660570970913
3170,3232,78.61812768058013
3170,3171,72.50248271611117
3170,3233,101.340235510548
3170,3264,102.64833169613621
3170,3265,94.19406828457937
3171,3233,63.67495583037337
3171,3172,58.37486616687014
3172,3233,5.435224619706775
3172,3173,10.074720839804943
3172,3266,11.755317945508747
3172,3267,12.262748468430722
3173,3174,2.622022120425379
3173,3266,1.7853571071357126
3173,3267,3.588175023601831
3173,3268,3.588175023601831
3174,3175,1.118033988749895
3174,3267,2.4238399287081647
3174,3268,1.8027756377319946
3174,3269,3.2596012026013246
3175,3176,4.123105625617661
3175,3268,2.0
3175,3269,4.315669125408017
3175,3270,6.214901447328026
3176,3177,15.862692079215305
3176,3269,5.44288526426931
3176,3270,6.093028803476971
3176,3271,21.856063231972954
3177,3234,79.81776118133106
3177,3270,11.994790535895156
3177,3271,6.823672031978091
3178,3234,108.8173801477605
3178,3235,214.21030683782598
3178,3318,109.41374710499387
3178,3360,232.2533040071168
3178,3459,4.6963342678684565
3178,3460,219.82027065056783
3179,3180,39.91866731242415
3179,3273,6.299801584177076
3179,3274,5.297405025104273
3179,3238,43.88232176247407
3180,3238,29.589107896698213
3180,3181,194.81144730225685
3181,3238,181.10912540819817
3181,3239,214.4582243701556
3181,3182,108.45505981741931
3181,3240,7.174414416676967
3182,3239,157.01761047729644
3182,3240,113.77084668558794
3182,3183,50.89013777195911
3183,3240,77.70681934838558
3183,3184,79.12976941811006
3183,3275,74.00657582476116
3183,3319,206.4041356987793
3183,3367,17.16263739781796
3183,3413,91.83653401338617
3184,3185,2.704163456597992
3184,3275,5.8999999999999995
3184,3276,16.65749747777926
3185,3186,12.574500210964871
3185,3275,6.581982983873477
3185,3276,16.771545015955517
3186,3187,99.64820063046241
3186,3276,8.331666499966662
3186,3277,64.7332131821748
3187,3277,46.31549416771886
3187,3320,71.16178749862878
3187,3369,53.21823517888917
3187,3370,66.19195570460205
3187,3371,72.69389780289525
3188,3278,7.876983877094075
3189,3190,19.645779003466906
3189,3279,7.3970638288432955
3189,3280,14.421011102710162
3189,3322,120.58059481914482
3189,3323,33.22557411859431
3190,3191,55.9638722748882
3190,3279,12.294420595448074
3190,3280,5.437140792732887
3191,3280,50.90572168234137
3191,3281,199.01947699213318
3191,3324,43.891494999980736
3191,3325,94.32542369666596
3191,3373,172.7582270110457
3192,3193,2.9261749776799064
3192,3282,8.965210538520553
3192,3283,3.7914377220257753
3193,3194,2.0766559657295187
3193,3282,9.965565713997375
3193,3283,3.6996621467371855
3193,3284,52.79585947569921
3194,3195,1.3693063937629153
3194,3283,2.850438562747845
3194,3284,52.062529178329825
3194,3285,74.08293494456062
3195,3196,6.354132513569417
3195,3284,53.21503807926644
3195,3285,75.28010195264085
3196,3197,46.37655358284207
3196,3285,69.74484747993934
3196,3286,8.830581332317069
3197,3241,42.352357929898325
3197,3286,44.363711396690974
3198,3241,9.10199823566705
3198,3199,25.788385298938948
3198,3287,5.886925826915935
3198,3327,307.6710537640209
3199,3242,193.56572240169203
3199,3287,20.791157308390076
3199,3328,14.072826455422687
3200,3242,64.74242984490327
3200,3243,115.92614507138204
3200,3380,65.44814741457546
3200,3381,118.17025852556979
3200,3423,41.94419573141863
3201,3243,85.08480246854377
3201,3202,9.730750228014282
3201,3288,2.1937410968480306
3201,3289,15.241801074676182
3202,3203,3.7914377220257753
3202,3288,11.667261889578034
3202,3289,5.645794895318107
3202,3290,5.367727638395972
3203,3204,1.620185174601965
3203,3289,2.03100960115899
3203,3290,1.6007810593582121
3203,3291,2.3717082451262845
3204,3205,1.0
3204,3290,0.9013878188659973
3204,3291,1.5
3204,3292,2.4748737341529163
3205,3206,1.9039432764659772
3205,3291,2.5
3205,3292,1.7677669529663689
3205,3293,6.754628043053148
3206,3207,4.022506128715727
3206,3292,2.8939592256975564
3206,3293,7.433034373659253
3207,3208,75.12689754421459
3207,3293,4.184959843163236
3207,3329,125.66513261663138
3208,3329,50.930508481801716
3208,3330,128.7799792586225
3208,3388,209.27554869136878
3208,3425,209.36933951889543
3209,3245,122.09172326119771
3209,3246,129.02799007278313
3209,3210,39.96317749573419
3210,3246,133.33604163916073
3211,3212,1.9814903115774416
3211,3298,16.747296461683305
3211,3299,11.004608264778192
3211,3300,29.24139176487568
3212,3213,21.43854265362062
3212,3299,11.220485976799557
3212,3300,30.820520986655772
3213,3214,126.8716269392894
3213,3300,45.63291407769421
3213,3333,30.698353195063884
3227,3259,180.312101872372
3227,3314,7.0710678118654755
3228,3260,26.710484832739372
3229,3230,67.19891698862746
3229,3261,193.7347126585447
3229,3315,195.16944205256905
3229,3262,15.748015748023622
3229,3316,24.67862885620314
3230,3262,57.97437173249726
3230,3263,44.52527372178637
3231,3264,33.89815629204633
3231,3232,8.177713616898062
3231,3317,18.698261951315153
3231,3350,121.07487352873841
3232,3264,41.64864943788694
3232,3265,31.33787644369031
3233,3265,10.8195425041912
3233,3266,7.134131575274835
3233,3352,4.730221982106131
3233,3353,7.365459931328122
3233,3354,8.49019041796669
3234,3271,74.40220090830647
3234,3318,3.2113081446662823
3235,3236,41.13542824367
3235,3360,29.13402935858113
3236,3237,5.092053843556548
3236,3360,12.288519685030519
3236,3361,5.281066226987427
3236,3362,4.5621564643201715
3237,3272,0.9537935951882914
3237,3361,2.0497289793748115
3237,3362,1.585524799203376
3237,3363,13.998015732397377
3238,3274,48.011969702292745
3238,3239,35.517836852683985
3238,3365,38.53506222141288
3238,3366,9.474455452554995
3239,3240,215.00116795548394
3239,3319,20.107820479714974
3239,3366,42.494470228489725
3240,3319,219.87698580999535
3241,3286,12.672147936846912
3241,3327,304.030014965628
3241,3378,26.121776781494443
3241,3379,6.18241233033047
3242,3328,192.41794788082186
3242,3380,3.836954811073775
3243,3288,83.0967474961833
3243,3381,4.96935050529186
3243,3382,82.27600061851437
3244,3294,96.28116378606981
3244,3295,78.50676722423361
3244,3245,28.040149785619906
3245,3295,53.280507692776354
3245,3296,73.70522369547493
3245,3246,8.860022573334675
3246,3296,69.16473089660654
3246,3297,57.97628825649328
3246,3298,78.48964899908778
3258,3345,141.68946439657273
3258,3346,138.9292830148214
3258,3499,82.59599727245926
3259,3314,174.6949089827457
3259,3347,154.63744629266992
3259,3260,42.83761459850203
3259,3406,8.47953385104783
3259,3407,161.62428085923634
3259,3348,176.03766539348396
3259,3444,171.4601756581822
3260,3261,10.9911580625317
3260,3348,206.25596287676686
3260,3349,196.07476252695042
3261,3315,48.810574901574576
3261,3348,202.93916713033872
3261,3349,192.84890818692463
3262,3315,208.57719061403728
3262,3316,22.39124953091175
3262,3263,14.190176570822194
3263,3316,35.257091485260105
3264,3317,16.249923076741013
3264,3265,11.059950271135945
3264,3351,5.128244230620154
3264,3352,4.580938768418543
3265,3351,13.211159003744607
3265,3352,14.424371736751656
3265,3353,17.764078923490516
3266,3267,3.400367627183861
3266,3353,2.0766559657295187
3266,3354,2.25
3266,3355,0.25
3267,3268,0.9354143466934853
3267,3354,2.7613402542968153
3267,3355,3.2596012026013246
3267,3356,1.2747548783981961
3268,3269,4.430011286667337
3268,3355,2.8722813232690143
3268,3356,0.7071067811865476
3268,3357,1.6770509831248424
3269,3270,2.318404623873926
3269,3356,4.344536799245692
3269,3357,2.7950849718747373
3269,3358,3.132491021535417
3270,3271,16.97976737178693
3270,3357,4.493050188902857
3270,3358,5.226136240091718
3270,3359,11.715374513859981
3271,3318,77.56690660326736
3271,3358,22.200788274293327
3271,3359,6.0878978309429606
3272,3273,1.4142135623730951
3272,3362,2.358495283014151
3272,3363,13.663363421939716
3272,3364,9.56882960450232
3273,3274,1.0606601717798212
3273,3363,13.479150566708578
3273,3364,9.330728803260762
3273,3365,19.735437669329762
3274,3364,8.554969316134336
3274,3365,18.839121529413205
3275,3276,10.877295415476938
3275,3367,89.90973250989016
3275,3368,57.647636551726904
3276,3277,60.77942817178267
3276,3320,99.20272453695792
3276,3368,47.46752105972626
3277,3320,91.58670755082312
3278,3321,54.45528827265528
3278,3371,53.371552061416054
3278,3415,149.40240334412294
3278,3416,92.4405683699292
3279,3322,125.76468878204425
3279,3323,40.5750333743958
3279,3280,7.2519154557797885
3279,3372,4.0072157139063265
3280,3324,84.13567911415466
3280,3372,5.009241459542551
3281,3326,271.4334888861153
3281,3373,35.49902189575871
3281,3374,34.023556994464236
3282,3326,281.50721571568994
3282,3283,10.142731387550397
3282,3375,8.210511555317364
3282,3376,4.743416490252569
3283,3284,50.64096113270802
3283,3375,17.795013346440623
3283,3376,12.96630247988994
3284,3285,22.400629331437198
3284,3376,47.394693209730185
3284,3419,39.44722212442002
3284,3420,45.747616817102546
3285,3286,66.7468007972417
3285,3377,65.73571137517263
3285,3419,61.257057416540434
3285,3420,67.9617079685318
3286,3377,4.933558553417604
3286,3378,13.728012723381829
3286,3379,6.776183783418711
3287,3327,304.99020931462337
3287,3328,34.33050150133746
3287,3421,4.185670946197434
3287,3422,5.778311941119906
3288,3289,17.251811499086116
3288,3381,79.11779193076612
3288,3382,1.6770509831248424
3288,3383,16.12645342287014
3289,3290,0.9013878188659973
3289,3382,18.153856339632085
3289,3383,1.14564392373896
3289,3384,0.75
3290,3291,0.9013878188659973
3290,3383,0.9354143466934853
3290,3384,0.7905694150420949
3290,3385,3.3354160160315836
3291,3292,3.7914377220257753
3291,3384,0.25
3291,3385,4.205650960315181
3291,3386,1.4361406616345072
3292,3293,4.987484335815001
3292,3385,0.5590169943749475
3292,3386,3.2691742076555053
3292,3387,8.72337218180115
3293,3329,123.06073703663569
3293,3386,7.352720584926371
3293,3387,4.417452760232854
3294,3330,44.52597556483182
3294,3331,161.21275538864782
3294,3295,41.61279851199628
3294,3388,164.77571035265552
3294,3389,170.6035242895058
3295,3331,199.99300612771438
3295,3332,203.18999387546404
3295,3296,22.871871370747076
3296,3297,14.690473103341496
3296,3298,11.471050518588093
3296,3332,201.38157258740875
3296,3390,199.86598009666378
3296,3391,15.28194286659186
3297,3298,21.40969406600664
3298,3299,6.317139384246639
3298,3390,201.3401971788048
3298,3391,21.35968424652179
3299,3300,25.788502767706387
3299,3391,24.598371106866225
3299,3431,195.67215885250513
3299,3432,76.09823238566204
3300,3333,32.51177671244683
3300,3392,168.1383377609045
3300,3432,52.31583107010302
3300,3485,184.87229545012957
3314,3345,4.743416490252569
3314,3346,20.861462491492553
3314,3347,25.894014752448104
3315,3349,192.6364775944577
3315,3316,201.99871080446695
3316,3349,17.79161787659196
3316,3408,53.97294847112456
3316,3409,50.509000848033686
3316,3449,171.3443778865631
3316,3450,182.22416369223194
3317,3350,119.5836527289579
3317,3351,18.711998527385813
3317,3410,51.24695112882326
3317,3411,23.669811997563478
3318,3359,82.93182441017441
3318,3458,83.20268925942239
3318,3459,109.90921127104052
3318,3503,3.7672934581739113
3319,3366,48.317813600276985
3319,3412,36.31153780519048
3319,3413,202.08338487971852
3319,3504,26.259918760981222
3320,3368,84.77402314388529
3320,3369,41.253451034091945
3320,3370,60.42660837743585
3320,3414,96.45515653516001
3321,3322,46.57394149765745
3321,3415,138.66170027365547
3321,3416,54.30891653785875
3321,3505,155.07389649061204
3321,3636,148.15189670746528
3322,3323,101.19937005732794
3322,3417,89.47705336292871
3322,3505,120.44439588457405
3323,3372,43.01720585998118
3323,3417,20.295475754171292
3324,3325,110.66917667836275
3324,3372,79.31296657335841
3324,3468,53.68600841932655
3324,3469,107.03659810239363
3324,3373,133.70349658853354
3325,3373,194.51138926951182
3325,3469,24.194811197628486
3326,3374,238.03922339606135
3326,3375,279.80394922159337
3327,3379,305.010063586251
3327,3421,305.44823945167366
3327,3474,313.84635527949376
3328,3380,194.70390625539875
3328,3422,29.195224114760812
3328,3475,204.9772345082904
3329,3387,119.39629623885139
3329,3424,89.25274972421487
3329,3425,197.9546412691554
3329,3509,15.199444891179416
3329,3559,119.83653449595411
3329,3596,109.22600422976205
3330,3388,197.04518658306668
3330,3389,202.33820697040883
3331,3389,32.89893615301261
3331,3332,3.779476742148899
3331,3426,42.31267212339847
3331,3427,45.88961022421756
3331,3428,44.14849940824717
3332,3427,46.66724975340293
3332,3428,41.774859531647614
3332,3390,2.166666666666666
3332,3429,38.9903834297638
3333,3392,195.9312634573666
3333,3393,70.0943649660941
3345,3346,20.90934282286152
3346,3347,14.635594189644324
3346,3406,163.9428159864904
3346,3499,190.25710349970842
3346,3522,17.825062117876975
3346,3579,192.62299261497995
3346,3580,11.428791884998926
3346,3581,8.978809501360878
3347,3406,150.87568466198329
3348,3407,16.59197549400465
3348,3349,22.208137897826752
3348,3408,37.79579635650269
3348,3445,87.34637307231989
3348,3500,128.80325220186708
3348,3501,137.60743277728702
3349,3408,57.61781408557599
3349,3409,57.94646235966438
3350,3410,116.29273408085305
3350,3411,119.73140774249671
3351,3411,41.43628308084058
3351,3352,2.294316649656034
3351,3451,10.662759701148874
3351,3502,95.14504132580369
3352,3353,3.588175023601831
3352,3451,11.664880815698224
3352,3452,25.22702475080598
3353,3354,1.224744871391589
3353,3451,15.031448514512647
3353,3452,28.49317657108647
3353,3453,2.7726341266023544
3354,3355,2.0
3354,3452,29.530116453847207
3354,3453,3.418698582794336
3354,3454,0.0
3355,3356,2.5
3355,3453,1.6393596310755
3355,3454,2.0
3355,3455,0.75
3356,3357,1.6007810593582121
3356,3454,1.5
3356,3455,1.8200274723201295
3356,3456,1.5811388300841898
3357,3358,1.3693063937629153
3357,3455,0.7905694150420949
3357,3456,1.6770509831248424
3357,3457,1.4361406616345072
3358,3359,16.89119593160887
3358,3456,0.75
3358,3457,0.25
3358,3458,16.547280743372912
3359,3457,17.09166463513721
3359,3458,2.449489742783178
3360,3361,16.82446135839124
3360,3459,229.96886866607738
3360,3460,19.292161620720474
3360,3461,23.58348056491145
3361,3362,1.0307764064044151
3361,3461,34.37143920951426
3361,3462,51.05588237412022
3362,3363,13.479923343006574
3362,3461,34.22941392688135
3362,3462,50.75815821126689
3363,3364,4.325313090787001
3363,3462,41.52076538713288
3363,3463,285.18600168233286
3364,3365,10.82935824506698
3364,3463,287.4481354184709
3364,3464,18.927860124400983
3365,3366,46.55856526999086
3365,3464,8.144868868735012
3365,3465,11.109117876771318
3366,3412,54.57538110010981
3366,3465,51.186546083907636
3366,3466,55.19850541454904
3367,3413,75.22798681341938
3367,3368,52.42528016138778
3367,3504,198.64604199429695
3368,3414,38.64171608795632
3368,3467,18.85670409313881
3368,3504,186.33820506451883
3368,3592,195.56975737572515
3369,3370,21.756544353877118
3369,3414,116.29619751116351
3370,3371,31.40704981015851
3370,3414,136.8296284516706
3370,3541,143.19501562554473
3371,3415,126.36503285235904
3371,3541,161.65990106118187
3371,3593,157.47042403081429
3371,3594,66.62399676126046
3372,3417,40.84796241011114
3372,3468,82.06928475379812
3372,3469,142.18361368315269
3373,3374,2.944804747347437
3373,3469,174.85672706533197
3373,3506,16.094933208932556
3373,3507,41.26422313713311
3374,3375,44.702313978137646
3374,3418,261.1238343679106
3374,3507,39.52783389939016
3375,3418,303.027523502404
3375,3376,5.292683629313203
3375,3470,17.083617883809044
3376,3419,12.157816415787838
3376,3470,22.369529126321225
3376,3471,275.5749671142138
3377,3378,13.43744767431672
3377,3420,2.89827534923788
3377,3472,13.646061702923664
3377,3473,14.352787185769872
3378,3379,20.226838606168783
3378,3472,1.2747548783981961
3378,3473,1.0307764064044151
3378,3474,3.913118960624632
3379,3473,21.167486860749435
3379,3474,16.957667882111622
3379,3421,1.3496031162636684
3380,3423,79.38548705875374
3380,3422,195.41942073396902
3380,3475,23.33928495524707
3381,3382,78.28992591642938
3381,3423,77.74620390875828
3381,3476,42.27883631321941
3381,3477,85.86071569699381
3382,3383,17.014699527173555
3382,3476,36.16023368287323
3382,3477,7.960841664045329
3382,3478,15.112081259707413
3383,3384,1.5
3383,3477,9.545941546018392
3383,3478,3.3354160160315836
3383,3479,1.0606601717798212
3384,3385,4.107919181288746
3384,3478,4.703721930556695
3384,3479,0.7905694150420949
3384,3480,3.400367627183861
3385,3386,3.588175023601831
3385,3479,3.856812155135378
3385,3480,2.6575364531836625
3385,3481,1.7539637649874356
3386,3387,11.450679261753667
3386,3480,2.277608394786075
3386,3481,2.4224069756247752
3387,3424,45.6532827102523
3387,3481,10.019425576792758
3388,3425,25.903324539954763
3388,3389,19.460786783226983
3388,3482,3.925521904437962
3388,3426,28.86847569389296
3389,3426,9.41924743396319
3389,3427,35.91301850247601
3389,3482,23.370654676324325
3390,3428,42.59694824749773
3390,3429,39.752707804346834
3390,3391,185.34210111155113
3390,3430,8.803408430829505
3391,3429,193.84565738981334
3391,3430,183.18395429488663
3391,3431,182.65001444778966
3392,3393,253.53035321239153
3392,3485,36.13339867767769
3392,3486,23.715817506466017
3393,3486,264.7456137502565
3393,3487,27.43157721625624
3393,3567,84.85116381052177
3406,3444,167.0491529494651
3406,3523,168.26062786311266
3406,3580,154.64834661615723
3406,3581,161.47686990367657
3407,3444,26.41930339423684
3407,3500,113.38479223913193
3407,3582,20.287310218663503
3407,3613,17.08917786202718
3408,3445,56.534060529914186
3408,3446,122.36698901256008
3408,3409,22.849945295339328
3408,3447,120.20420125769314
3408,3501,107.12819423475783
3409,3446,140.61849096047075
3409,3447,138.83130050532554
3409,3448,137.65066291158936
3409,3449,140.0891858781398
3410,3450,25.241335146937057
3410,3411,28.34801580357962
3411,3450,7.285945374486415
3411,3502,64.2787678786705
3411,3527,152.26017207398658
3411,3528,157.7667899147346
3412,3466,7.545233962943471
3412,3413,208.4163834464289
3412,3538,6.049563804293845
3412,3539,4.755844357793425
3412,3504,15.258877197662144
3413,3504,199.35395656971548
3414,3467,56.523805089373184
3414,3540,56.20202678292591
3414,3541,8.69586427881413
3415,3416,95.54505554391022
3415,3594,176.9504697648469
3416,3594,82.33236335461018
3416,3636,130.42671455497583
3416,3676,112.00359617242457
3416,3677,150.12041463068536
3417,3505,33.76318108078999
3417,3468,42.14390807226241
