node,R,G,B
7431,0.2,13.2,19.6
7432,32.666666666666664,135.66666666666666,159.33333333333334
7433,12.833333333333334,72.0,138.66666666666666
7434,46.0,232.0,255.0
7435,0.0,91.66666666666667,133.66666666666666
7436,0.0,90.5,138.5
7437,36.0,234.0,254.33333333333334
7438,8.166666666666666,251.16666666666666,253.66666666666666
7439,22.75,193.75,74.75
7440,12.0,100.25,149.0
7441,11.25,72.25,137.5
7442,0.0,91.0,136.0
7443,45.75,232.75,253.75
7444,7.0,251.625,254.75
7445,30.4,241.6,244.6
7446,36.0,240.5,237.25
7447,0.16666666666666666,10.333333333333334,17.333333333333332
7477,100.5,206.5,234.5
7478,4.875,82.875,133.875
7479,68.0,222.33333333333334,252.33333333333334
7480,8.11111111111111,98.77777777777777,152.55555555555554
7481,35.0,235.0,253.5
7482,8.0,81.0,113.5
7483,0.0,7.0,11.4
7514,0.5,7.75,18.5
7515,104.5,207.0,229.5
7516,30.666666666666668,137.33333333333334,171.33333333333334
7517,37.5,237.5,253.0
7518,32.142857142857146,241.85714285714286,239.42857142857142
7519,9.333333333333334,250.77777777777777,253.44444444444446
7520,45.666666666666664,231.0,254.0
7521,8.75,76.0,135.5
7522,15.5,80.0,124.5
7523,5.5,79.0,115.0
7524,34.0,238.66666666666666,254.0
7525,0.0,88.33333333333333,94.33333333333333
7526,19.333333333333332,69.83333333333333,138.66666666666666
7527,17.6,68.6,142.4
7528,1.75,89.5,140.75
7529,13.666666666666666,250.0,255.0
7530,4.75,252.5,255.0
7531,0.0,88.66666666666667,133.33333333333334
7532,15.0,71.4,137.4
7533,65.5,199.5,135.5
7534,0.0,99.66666666666667,74.0
7535,4.8,79.2,134.6
7536,16.6,246.8,252.2
7537,11.0,127.25,167.75
7538,15.4,69.8,139.4
7539,20.4,68.2,137.2
7540,12.5,72.83333333333333,140.83333333333334
7541,0.0,92.0,138.0
7542,43.666666666666664,211.88888888888889,219.33333333333334
7543,33.2,197.0,200.2
7544,0.0,20.75,14.75
7575,0.0,23.25,29.0
7576,72.6,222.6,228.2
7577,15.625,69.75,136.625
7578,11.571428571428571,76.71428571428571,138.0
7579,10.4,248.8,255.0
7580,10.142857142857142,75.71428571428571,139.14285714285714
7581,18.0,247.2,253.8
7582,0.0,85.5,93.0
7583,8.9,98.6,143.1
7584,8.75,130.0,167.0
7585,39.0,236.5,252.5
7586,49.5,229.5,253.5
7619,1.8333333333333333,82.66666666666667,136.16666666666666
7620,15.4,249.0,252.6
7621,1.75,86.25,135.0
7622,10.8,214.0,213.4
7623,1.5,254.75,249.25
7624,5.375,80.375,139.125
7625,12.0,71.0,141.4
7626,6.4,252.6,254.0
7627,7.625,252.125,253.625
7628,1.3333333333333333,83.66666666666667,137.0
7629,5.6,78.8,132.8
7630,0.0,94.0,137.0
7631,0.0,23.5,25.0
7665,0.0,8.166666666666666,7.5
7666,0.6666666666666666,8.666666666666666,10.333333333333334
7667,0.0,28.5,27.0
7668,45.857142857142854,202.0,206.0
7669,0.0,104.5,134.0
7670,40.57142857142857,208.28571428571428,219.85714285714286
7671,60.5,227.0,251.5
7672,0.0,88.25,140.75
7673,32.666666666666664,238.0,248.0
7674,51.5,228.0,255.0
7675,0.0,98.5,141.0
7676,62.5,223.0,255.0
7677,89.8,214.0,229.0
7710,2.25,83.75,132.5
7711,4.428571428571429,254.0,253.14285714285714
7712,11.0,218.66666666666666,217.83333333333334
7713,22.666666666666668,245.33333333333334,248.5
7714,16.75,245.0,255.0
7715,22.0,212.5,221.66666666666666
7716,16.75,250.25,251.75
7717,17.166666666666668,249.16666666666666,243.66666666666666
7718,9.5,250.66666666666666,254.33333333333334
7719,42.5,233.0,253.0
7720,24.333333333333332,243.5,248.16666666666666
7721,44.25,206.875,207.25
7722,89.33333333333333,214.33333333333334,235.33333333333334
7723,0.3333333333333333,10.833333333333334,12.5
7758,0.0,21.75,29.5
7759,103.0,207.75,231.5
7760,91.0,213.5,231.5
7761,60.4,230.0,230.0
7762,50.5,228.5,255.0
7763,0.0,93.0,142.5
7764,9.833333333333334,251.83333333333334,253.0
7765,50.4,234.6,233.0
7766,46.25,235.25,237.5
7767,0.0,26.333333333333332,23.0
7768,0.0,19.75,23.0
7769,0.0,19.25,15.0
7806,43.833333333333336,236.5,238.33333333333334
7807,29.833333333333332,241.66666666666666,244.0
7808,33.833333333333336,240.66666666666666,242.16666666666666
7809,12.25,249.75,247.5
7810,27.4,243.8,244.2
7811,39.714285714285715,238.42857142857142,236.71428571428572
7812,36.6,241.2,239.4
7813,35.333333333333336,240.0,240.66666666666666
7814,41.333333333333336,239.0,239.5
7815,33.166666666666664,202.83333333333334,207.33333333333334
7816,44.0,236.2,237.8
7853,0.0,6.6,9.6
7854,0.0,22.6,22.0
7855,0.0,22.25,24.25
7856,60.75,170.5,168.5
7857,0.0,24.0,22.0
7858,0.0,36.333333333333336,36.333333333333336
7859,44.75,179.5,178.25
7860,0.0,34.5,30.0
7861,0.0,21.5,20.25
7862,0.0,21.2,19.8
7902,73.75,224.0,226.0
7903,0.0,14.6,13.8
7904,0.0,9.25,11.75
7905,1.4,8.2,12.6
7906,87.0,215.5,217.0
7907,0.0,8.5,7.5
7947,0.0,21.2,24.0
7948,0.0,21.8,24.2
7949,0.0,25.8,26.0
7952,0.2,9.2,13.2
7953,0.0,22.0,22.4
7954,0.0,20.0,20.75
7955,0.0,10.333333333333334,9.0
7956,0.5,10.666666666666666,11.166666666666666
